arrival_date,departure_date,location,transportation_modes,genre,hotel
12-25-1996,02-Jan-1997,"Casablanca - Morocco","horse - ferry - walk - car - motorcycle - caravan",fem,Langosh-Franecki
06-11-1989,17-Jun-1989,"Mumbai ; India","caravan ; boat ; motorcycle ; train ; tram ; horse ; ferry ; walk",masc,Grant-Hand
07-13-1987,20-Jul-1987,"Addis Ababa ; Ethiopia","motorcycle - bicycle - caravan - subway - ferry - horse",F,Cruickshank-Franecki
01-02-1985,10-Jan-1985,"Pune ; India","airplane ; ferry ; subway ; car ; boat ; horse ; bicycle ; train",Fem,"Nienow LLC"
01-17-1982,21-Jan-1982,"Beijing | China","caravan - subway - taxi - bicycle",Masc,"Schinner, Sauer and Powlowski"
02-02-2009,10-Feb-2009,"Lagos | Nigeria","walk - boat - caravan - airplane",masc,"Goldner LLC"
05-09-1976,16-May-1976,"Bangkok | Thailand","train ; boat ; ferry ; car ; airplane ; bicycle ; walk",Male,"Rempel and Sons"
02-17-1977,24-Feb-1977,"Delhi ; India","horse ; bus ; walk ; subway ; taxi ; boat ; train",Male,"Heaney - Robel and Witting"
09-01-2017,05-Sep-2017,"Chennai | India","taxi - airplane - walk - boat - car - bicycle - ferry - caravan",M,"Funk, Morar and Rodriguez"
07-26-2020,05-Aug-2020,"Lahore | Pakistan","car ; train ; motorcycle ; boat ; bicycle ; tram ; airplane ; bus",Fem,Grant-Hand
11-10-1986,19-Nov-1986,"Rio de Janeiro | Brazil","horse - train - tram - ferry - motorcycle - walk",Female,"Feil LLC"
08-18-1970,28-Aug-1970,"Yangon | Myanmar","bicycle ; walk ; airplane ; subway ; bus ; ferry ; caravan ; tram",masc,Blick-Bartell
01-14-2006,18-Jan-2006,"Abidjan | Ivory Coast","ferry | walk | tram | caravan",Male,"Heaney - Robel and Witting"
12-25-1974,02-Jan-1975,"Ankara - Turkey","horse - ferry - subway - bus",Female,Schmeler-Renner
06-16-2016,26-Jun-2016,"Beijing - China","tram - subway - motorcycle - car - train",M,Cruickshank-Franecki
09-13-2021,21-Sep-2021,"Rio de Janeiro - Brazil","motorcycle - airplane - bicycle - subway - boat - bus - horse",Male,"Koelpin, Hoppe and Corwin"
10-30-1981,07-Nov-1981,"Addis Ababa - Ethiopia","walk - tram - airplane - ferry - train",M,Kerluke-Armstrong
02-13-1997,22-Feb-1997,"Chennai - India","bus | airplane | taxi | subway | caravan | car | tram",Male,"Lubowitz, Prohaska and Reilly"
11-07-1971,14-Nov-1971,"Rio de Janeiro ; Brazil","bus - ferry - bicycle - caravan - tram - subway - horse - airplane",fem,"Hodkiewicz, Luettgen and Stoltenberg"
11-28-1990,04-Dec-1990,"Mexico City ; Mexico","airplane | caravan | motorcycle | car | boat | bicycle",Fem,"Lubowitz, Prohaska and Reilly"
09-03-1973,08-Sep-1973,"Lagos ; Nigeria","walk ; car ; taxi ; train ; motorcycle ; caravan ; bicycle ; ferry",Male,"Altenwerth and Sons"
06-08-1992,14-Jun-1992,"Hanoi - Vietnam","caravan - tram - boat - bicycle",M,"Kulas LLC"
10-26-2006,05-Nov-2006,"Rio de Janeiro | Brazil","car - ferry - airplane - train - horse - bus - tram",F,"Heaney Inc"
10-01-2009,10-Oct-2009,"Hanoi - Vietnam","walk | airplane | car | taxi | boat | bicycle",masc,"Kassulke, Rath and Upton"
08-24-2012,28-Aug-2012,"Casablanca ; Morocco","subway | airplane | caravan | tram",fem,"Dare, Hoppe and Moore"
01-20-2011,26-Jan-2011,"Lagos | Nigeria","caravan ; walk ; car ; taxi ; motorcycle ; subway",Fem,Grant-Hand
05-29-2013,08-Jun-2013,"Mumbai | India","airplane - train - boat - bicycle - taxi - car - motorcycle",Male,Rogahn-Crist
10-07-2008,11-Oct-2008,"Durban ; South Africa","bicycle ; airplane ; ferry ; car",Masc,Wolff-Cartwright
09-21-2008,29-Sep-2008,"Mumbai - India","motorcycle ; train ; subway ; car",Male,"Bahringer LLC"
03-08-1973,17-Mar-1973,"Pune - India","subway ; train ; bus ; tram ; bicycle ; ferry",Fem,Rogahn-Crist
08-06-1980,16-Aug-1980,"Ankara | Turkey","taxi - boat - subway - motorcycle - ferry",M,"Hodkiewicz, Luettgen and Stoltenberg"
06-26-2006,03-Jul-2006,"Abidjan | Ivory Coast","walk - tram - airplane - car - bicycle - boat",Fem,"Hintz Group"
11-14-2002,18-Nov-2002,"Johannesburg | South Africa","bus | walk | tram | subway",F,Wolff-Cartwright
11-17-2006,22-Nov-2006,"Chennai - India","horse | ferry | caravan | boat | bicycle | walk | taxi | train",masc,Grant-Hand
03-24-2009,02-Apr-2009,"Durban ; South Africa","caravan | bicycle | car | taxi",Masc,Blick-Bartell
06-08-2008,15-Jun-2008,"London - United Kingdom","train - bus - ferry - walk - boat",Female,Grant-Hand
12-20-2012,29-Dec-2012,"Alexandria ; Egypt","tram | walk | bicycle | train | boat | subway | motorcycle | airplane",masc,Cruickshank-Franecki
11-11-2015,15-Nov-2015,"Yangon - Myanmar","boat - car - walk - airplane - subway",Female,Champlin-Kemmer
06-25-1987,29-Jun-1987,"Rio de Janeiro | Brazil","subway | walk | train | boat",Female,Champlin-Kemmer
12-12-2004,19-Dec-2004,"Ankara | Turkey","subway ; ferry ; airplane ; taxi ; walk ; caravan",Female,Kerluke-Armstrong
05-16-2015,22-May-2015,"Dhaka ; Bangladesh","train - walk - motorcycle - airplane - boat - bus - taxi - bicycle",Masc,"Botsford Inc"
05-21-1997,26-May-1997,"Delhi - India","caravan - taxi - bus - boat",fem,"Ledner LLC"
01-01-1997,10-Jan-1997,"Beijing ; China","walk - car - train - caravan",masc,"Schaden LLC"
01-30-2020,05-Feb-2020,"Addis Ababa - Ethiopia","bus | tram | boat | airplane | caravan",Masc,"Koelpin, Hoppe and Corwin"
05-25-1984,02-Jun-1984,"Mumbai - India","tram | taxi | car | airplane | horse | boat | bicycle | motorcycle",Masc,"Murray LLC"
02-12-1990,18-Feb-1990,"Dhaka ; Bangladesh","car - caravan - subway - ferry - bicycle - bus - boat",Masc,"Goldner LLC"
09-10-1977,14-Sep-1977,"Addis Ababa ; Ethiopia","ferry ; walk ; caravan ; bus ; car",F,"Rempel and Sons"
10-14-1980,22-Oct-1980,"Alexandria ; Egypt","taxi ; car ; bus ; train",Male,"Bahringer LLC"
10-03-1995,12-Oct-1995,"Pune ; India","ferry ; taxi ; car ; horse",masc,Kerluke-Armstrong
01-07-2001,11-Jan-2001,"Hanoi ; Vietnam","taxi ; ferry ; bicycle ; boat ; motorcycle ; car",F,"Kassulke, Rath and Upton"
03-17-2011,23-Mar-2011,"Hanoi ; Vietnam","caravan | airplane | walk | horse | motorcycle | subway | tram | car",Fem,Schmeler-Renner
11-18-2005,28-Nov-2005,"Dhaka ; Bangladesh","taxi ; airplane ; boat ; ferry ; walk",F,"Hodkiewicz, Luettgen and Stoltenberg"
10-18-1972,24-Oct-1972,"Bangkok | Thailand","motorcycle ; train ; taxi ; bus",masc,"Kulas LLC"
10-26-2010,01-Nov-2010,"Johannesburg - South Africa","car ; train ; caravan ; taxi",F,"Rempel and Sons"
05-05-2020,11-May-2020,"Addis Ababa | Ethiopia","walk - boat - subway - airplane",masc,"Cole Group"
03-08-2009,18-Mar-2009,"Bangkok | Thailand","bicycle | car | bus | tram | airplane | ferry | subway | train",Masc,"Fritsch, Hegmann and Mueller"
05-26-1990,31-May-1990,"Beijing ; China","train | boat | car | subway | bicycle",Female,White-Stroman
03-03-2013,07-Mar-2013,"Yangon - Myanmar","motorcycle - taxi - boat - caravan - ferry",Female,"Kulas LLC"
08-06-2006,16-Aug-2006,"Pune | India","bicycle ; bus ; car ; horse ; airplane",Masc,Cruickshank-Franecki
10-12-1992,16-Oct-1992,"Durban ; South Africa","walk ; car ; horse ; airplane",F,"Sporer Group"
06-25-2021,01-Jul-2021,"Lagos - Nigeria","subway | car | taxi | walk | boat | ferry | airplane | bus",masc,"Heaney - Robel and Witting"
05-01-1975,08-May-1975,"London - United Kingdom","airplane - bus - tram - train - ferry - walk",Male,"Sporer Group"
09-13-2008,23-Sep-2008,"Mexico City | Mexico","train | subway | walk | bus | caravan | boat",M,"Medhurst, Streich and Schamberger"
10-10-2000,20-Oct-2000,"London ; United Kingdom","train - taxi - caravan - motorcycle",F,"Rempel and Sons"
01-10-1989,19-Jan-1989,"Delhi - India","taxi | subway | car | ferry | caravan | bus | horse | train",Masc,Quigley-Braun
11-05-2008,13-Nov-2008,"Alexandria ; Egypt","train - caravan - boat - car - horse - airplane",fem,"Dare, Hoppe and Moore"
02-11-1977,15-Feb-1977,"Casablanca - Morocco","bicycle - train - taxi - ferry - airplane",F,Schmeler-Renner
05-29-2000,03-Jun-2000,"Beijing ; China","bus ; motorcycle ; tram ; caravan ; airplane",Male,"Nienow LLC"
07-21-2017,27-Jul-2017,"Casablanca ; Morocco","airplane ; train ; horse ; subway ; caravan ; boat",M,Champlin-Kemmer
03-14-1976,23-Mar-1976,"Rio de Janeiro - Brazil","ferry ; walk ; bus ; boat ; bicycle ; train ; tram ; airplane",Female,"Cole Group"
03-28-2016,04-Apr-2016,"Abidjan ; Ivory Coast","walk - train - horse - tram - subway - taxi",fem,"Botsford Inc"
07-03-1983,09-Jul-1983,"Dhaka ; Bangladesh","boat ; airplane ; taxi ; walk ; subway",Female,Rogahn-Crist
03-20-2003,28-Mar-2003,"Johannesburg ; South Africa","taxi - tram - boat - train - motorcycle - caravan - subway - airplane",Male,Quigley-Braun
09-11-1988,18-Sep-1988,"Lahore ; Pakistan","bicycle - walk - motorcycle - horse - boat - train - ferry",fem,"Bahringer LLC"
07-15-1983,20-Jul-1983,"Bangkok - Thailand","taxi ; bicycle ; airplane ; ferry ; horse",fem,"Botsford Inc"
09-16-2019,25-Sep-2019,"Chennai ; India","airplane ; caravan ; car ; bus ; walk ; tram ; ferry",Fem,Kerluke-Armstrong
02-16-1979,26-Feb-1979,"Chennai - India","caravan - boat - bus - taxi - ferry",fem,Feest-Bode
05-06-1999,12-May-1999,"Pune | India","tram - bicycle - walk - train",masc,"Fritsch, Hegmann and Mueller"
01-23-1974,30-Jan-1974,"Abidjan ; Ivory Coast","airplane | boat | subway | caravan | bicycle",Masc,Blick-Bartell
10-25-1986,30-Oct-1986,"Beijing ; China","walk - caravan - airplane - horse - bicycle - ferry",fem,"Murray LLC"
07-11-1975,16-Jul-1975,"Bangkok - Thailand","tram ; car ; motorcycle ; bus ; train",Masc,Blick-Bartell
02-16-1973,25-Feb-1973,"London - United Kingdom","car - train - walk - horse - airplane",Female,"Murray LLC"
05-12-1970,20-May-1970,"Alexandria ; Egypt","horse - walk - caravan - car",M,Rogahn-Crist
04-26-2011,03-May-2011,"Abidjan - Ivory Coast","train ; walk ; ferry ; bus",masc,"Cremin Inc"
09-18-1975,26-Sep-1975,"Lahore ; Pakistan","horse - walk - train - caravan - tram - boat - ferry",fem,"Bahringer LLC"
02-19-1989,27-Feb-1989,"Rio de Janeiro ; Brazil","subway - boat - tram - airplane - horse - train - walk - taxi",M,"Leannon, Cassin and Trantow"
01-07-1995,15-Jan-1995,"Beijing | China","bicycle - tram - car - motorcycle - boat - airplane",M,"Botsford Inc"
11-25-2020,04-Dec-2020,"Bangkok - Thailand","bus - car - walk - horse - bicycle - airplane",Male,"Kassulke, Rath and Upton"
02-22-1999,01-Mar-1999,"Pune | India","bus - walk - horse - taxi - airplane - ferry - car",Fem,Feest-Bode
03-22-1983,31-Mar-1983,"Johannesburg ; South Africa","caravan ; train ; walk ; horse ; bicycle ; tram ; boat",fem,"Dare, Hoppe and Moore"
11-22-1982,26-Nov-1982,"Lagos ; Nigeria","boat ; horse ; car ; motorcycle ; subway",Fem,"Ledner LLC"
06-06-1977,13-Jun-1977,"Durban - South Africa","taxi ; tram ; car ; subway ; airplane ; boat ; bicycle ; train",F,"Funk, Morar and Rodriguez"
05-27-1999,01-Jun-1999,"Delhi | India","tram ; airplane ; subway ; bicycle ; bus ; motorcycle",M,"Ledner LLC"
06-22-2013,27-Jun-2013,"Alexandria ; Egypt","bicycle - bus - taxi - horse - motorcycle - airplane",F,Feest-Bode
01-13-1991,22-Jan-1991,"Mexico City | Mexico","caravan - bicycle - bus - subway - boat",Male,"Heaney Inc"
11-02-2015,12-Nov-2015,"Yangon ; Myanmar","caravan | bus | walk | boat | horse | airplane | tram",fem,Langosh-Franecki
06-16-2018,20-Jun-2018,"Alexandria ; Egypt","tram | train | ferry | horse | car | walk | bicycle",fem,"Schinner, Sauer and Powlowski"
06-14-2004,20-Jun-2004,"Pune ; India","taxi ; tram ; bus ; airplane ; caravan",Masc,"Kulas LLC"
01-16-2006,21-Jan-2006,"London ; United Kingdom","boat | airplane | train | ferry | tram | walk",Female,"Hayes, Bins and Considine"
03-29-2004,06-Apr-2004,"Mexico City | Mexico","bus - ferry - car - taxi",Masc,White-Stroman
04-23-2004,02-May-2004,"Lagos - Nigeria","subway | walk | train | car | bicycle",Female,Wolff-Cartwright
03-30-2011,08-Apr-2011,"Bangkok | Thailand","boat - walk - bus - horse - bicycle - airplane - taxi - ferry",fem,"Schaden LLC"
08-08-1996,14-Aug-1996,"Johannesburg | South Africa","tram - boat - bicycle - ferry - train - subway - car - airplane",M,"Hintz Group"
02-20-1974,01-Mar-1974,"Yangon - Myanmar","boat - motorcycle - caravan - car - ferry - horse",masc,"Koelpin, Hoppe and Corwin"
09-06-1985,14-Sep-1985,"Alexandria ; Egypt","taxi ; caravan ; bicycle ; walk ; subway ; motorcycle ; ferry ; bus",masc,"Leannon, Cassin and Trantow"
05-25-2004,29-May-2004,"Lagos | Nigeria","airplane ; boat ; motorcycle ; car ; walk ; taxi ; subway",masc,"Murray LLC"
05-23-1986,29-May-1986,"Delhi - India","ferry - tram - bus - train - taxi - car - walk",masc,"Goldner LLC"
07-19-2008,28-Jul-2008,"Beijing | China","airplane - walk - caravan - bus",Masc,Feest-Bode
05-19-1995,23-May-1995,"Mumbai - India","tram | walk | airplane | train | caravan | subway",Fem,"Funk, Morar and Rodriguez"
10-28-1998,06-Nov-1998,"Hanoi ; Vietnam","caravan ; train ; walk ; bus ; taxi ; airplane ; motorcycle",Male,"Medhurst, Streich and Schamberger"
09-19-1982,24-Sep-1982,"Mexico City ; Mexico","tram ; subway ; ferry ; car ; horse ; boat ; motorcycle ; bus",M,Wolff-Cartwright
09-02-1997,12-Sep-1997,"Pune ; India","bus - train - subway - walk - airplane",Masc,White-Stroman
08-06-1992,15-Aug-1992,"Ankara ; Turkey","boat | subway | bicycle | tram | motorcycle | car | train",masc,"Hodkiewicz, Luettgen and Stoltenberg"
08-05-2000,10-Aug-2000,"Bangkok - Thailand","walk | taxi | airplane | ferry | bus | boat | caravan | tram",fem,"Kassulke, Rath and Upton"
11-02-1979,10-Nov-1979,"Lagos - Nigeria","subway - caravan - motorcycle - tram - bus",M,"Ledner LLC"
03-03-1996,08-Mar-1996,"London ; United Kingdom","bicycle - horse - tram - motorcycle - ferry - train",M,"Hintz Group"
07-23-1997,02-Aug-1997,"Ankara - Turkey","horse - train - motorcycle - bus - airplane - car - taxi - subway",fem,Rogahn-Crist
05-07-1981,13-May-1981,"Lagos | Nigeria","caravan | airplane | boat | bicycle | ferry | walk",Male,"Hodkiewicz, Luettgen and Stoltenberg"
05-22-1997,28-May-1997,"Delhi - India","motorcycle | horse | car | ferry | bus | subway",Fem,"Cremin Inc"
07-23-1988,27-Jul-1988,"Yangon ; Myanmar","car - boat - bicycle - train - horse - ferry - tram - taxi",masc,Cruickshank-Franecki
11-03-1979,10-Nov-1979,"Delhi | India","boat ; airplane ; subway ; caravan ; bus ; tram ; train ; bicycle",F,Grant-Hand
01-18-2001,25-Jan-2001,"Dhaka - Bangladesh","bus | taxi | boat | airplane | walk | train | horse",F,"Medhurst, Streich and Schamberger"
07-02-2004,12-Jul-2004,"Casablanca | Morocco","walk ; airplane ; car ; bus ; taxi ; boat",Fem,"Ledner LLC"
02-01-2003,05-Feb-2003,"Mexico City | Mexico","boat - bus - subway - caravan - motorcycle - taxi",masc,"Altenwerth and Sons"
10-25-1970,01-Nov-1970,"Casablanca ; Morocco","ferry - taxi - tram - train - subway - horse - caravan - airplane",M,"Goldner LLC"
07-09-1971,15-Jul-1971,"Alexandria | Egypt","boat | car | train | horse | bus",fem,"Botsford Inc"
04-15-2006,21-Apr-2006,"Alexandria - Egypt","bus ; airplane ; tram ; horse ; train",M,"Cremin Inc"
12-16-1990,23-Dec-1990,"Chennai - India","ferry - subway - car - motorcycle - tram - bicycle - train",Female,"Bahringer LLC"
11-18-1970,26-Nov-1970,"Hanoi | Vietnam","taxi - horse - car - caravan - subway - motorcycle",Fem,"Schaden LLC"
08-07-1983,14-Aug-1983,"Abidjan ; Ivory Coast","tram - car - airplane - motorcycle - bus - boat",F,"Heaney Inc"
04-05-2007,11-Apr-2007,"Abidjan ; Ivory Coast","horse ; bicycle ; motorcycle ; boat ; airplane ; walk ; bus",Male,"Dare, Hoppe and Moore"
05-27-1986,06-Jun-1986,"Mexico City - Mexico","boat | tram | walk | caravan | train",fem,"Schaden LLC"
11-30-1989,10-Dec-1989,"London | United Kingdom","boat ; walk ; bicycle ; taxi ; motorcycle",Male,Quigley-Braun
11-10-1989,15-Nov-1989,"Addis Ababa - Ethiopia","motorcycle ; walk ; bicycle ; bus ; taxi ; subway ; ferry ; caravan",M,"Medhurst, Streich and Schamberger"
02-14-2017,18-Feb-2017,"Ankara ; Turkey","train - airplane - ferry - horse - boat - caravan - walk",Female,"Goldner LLC"
09-26-1978,03-Oct-1978,"Chennai ; India","motorcycle ; boat ; horse ; bicycle ; walk ; bus ; tram ; ferry",Female,Cruickshank-Franecki
10-23-1972,01-Nov-1972,"Addis Ababa ; Ethiopia","taxi | tram | car | walk | motorcycle | bicycle | subway",M,"Ledner LLC"
08-01-1978,07-Aug-1978,"Pune ; India","caravan - bus - train - airplane - taxi - motorcycle - walk",fem,Feest-Bode
01-27-2010,05-Feb-2010,"Mumbai - India","boat ; airplane ; subway ; tram ; motorcycle",Female,"Fritsch, Hegmann and Mueller"
01-19-2020,24-Jan-2020,"Bangkok ; Thailand","airplane ; taxi ; bus ; subway ; bicycle ; ferry ; walk",Female,Kerluke-Armstrong
03-15-1994,24-Mar-1994,"Lahore - Pakistan","bus ; walk ; caravan ; motorcycle ; subway",F,"Lubowitz, Prohaska and Reilly"
04-17-2004,21-Apr-2004,"Mumbai - India","car - taxi - bicycle - train - motorcycle - caravan",F,"Fritsch, Hegmann and Mueller"
04-08-2005,14-Apr-2005,"Alexandria ; Egypt","ferry ; train ; caravan ; tram ; bus ; car ; airplane",Male,"Nienow LLC"
07-12-1983,22-Jul-1983,"Durban | South Africa","horse | bicycle | caravan | walk | tram | train",F,"Bahringer LLC"
10-08-1977,15-Oct-1977,"Lagos ; Nigeria","subway - caravan - tram - airplane - motorcycle - car",masc,"Medhurst, Streich and Schamberger"
02-10-2016,15-Feb-2016,"Delhi | India","boat - bus - train - subway - tram - taxi",F,"Lubowitz, Prohaska and Reilly"
07-28-1977,07-Aug-1977,"Ankara ; Turkey","walk | ferry | car | motorcycle | horse | boat",Masc,"Hodkiewicz, Luettgen and Stoltenberg"
01-16-1971,22-Jan-1971,"Addis Ababa | Ethiopia","walk - train - taxi - tram",Masc,Blick-Bartell
10-19-1995,25-Oct-1995,"Pune - India","boat ; bicycle ; train ; caravan",Female,"Schaden LLC"
05-21-1990,26-May-1990,"Durban | South Africa","subway | motorcycle | ferry | taxi | tram | walk | horse",Female,"Nienow LLC"
08-19-1984,24-Aug-1984,"Lagos | Nigeria","bicycle | subway | boat | car | bus | motorcycle | ferry | airplane",Male,"Lubowitz, Prohaska and Reilly"
03-03-2013,12-Mar-2013,"Delhi | India","horse ; walk ; boat ; ferry ; train ; airplane",fem,Champlin-Kemmer
10-12-1979,21-Oct-1979,"Chennai - India","horse - ferry - bus - taxi",Masc,"Cremin Inc"
04-01-1999,05-Apr-1999,"London - United Kingdom","airplane - motorcycle - boat - ferry - horse - train",Masc,"Leannon, Cassin and Trantow"
11-19-2011,23-Nov-2011,"Abidjan | Ivory Coast","bicycle | ferry | bus | walk | train | taxi | motorcycle",masc,"Leannon, Cassin and Trantow"
10-25-1988,31-Oct-1988,"Mumbai - India","train | walk | taxi | bicycle | car | caravan | subway",F,"Medhurst, Streich and Schamberger"
08-07-1971,16-Aug-1971,"Chennai ; India","walk | bicycle | tram | boat",F,"Rempel and Sons"
05-15-2010,24-May-2010,"Ankara ; Turkey","tram ; horse ; caravan ; subway ; motorcycle ; ferry ; walk ; bus",Male,"Cremin Inc"
01-24-2016,02-Feb-2016,"Addis Ababa ; Ethiopia","airplane | tram | bus | bicycle | motorcycle | ferry | taxi",Female,Blick-Bartell
02-23-2020,03-Mar-2020,"Dhaka | Bangladesh","bicycle ; walk ; bus ; motorcycle ; ferry ; horse ; car ; subway",Fem,Kerluke-Armstrong
03-19-2015,29-Mar-2015,"Chennai - India","horse | boat | ferry | taxi | airplane | car | train | subway",Masc,Cruickshank-Franecki
09-09-2003,19-Sep-2003,"Durban | South Africa","car - taxi - ferry - caravan - boat - bus - bicycle",Female,"Fritsch, Hegmann and Mueller"
12-31-1982,05-Jan-1983,"Dhaka ; Bangladesh","tram | horse | bus | caravan | train",F,"Sporer Group"
08-27-2012,01-Sep-2012,"Abidjan | Ivory Coast","taxi - subway - airplane - bicycle - bus - ferry - boat",F,Wolff-Cartwright
01-01-1995,08-Jan-1995,"Durban - South Africa","bicycle - motorcycle - tram - train - taxi",M,"Medhurst, Streich and Schamberger"
02-24-2016,28-Feb-2016,"Hanoi - Vietnam","caravan - walk - bus - taxi - train - horse",Masc,Rogahn-Crist
03-13-1990,21-Mar-1990,"Rio de Janeiro | Brazil","boat - subway - horse - bicycle - car - airplane",fem,"Goldner LLC"
11-24-2017,29-Nov-2017,"Durban - South Africa","tram ; train ; bicycle ; airplane ; caravan",Male,"Heaney - Robel and Witting"
03-18-1998,22-Mar-1998,"Rio de Janeiro - Brazil","tram | bus | caravan | train | airplane | motorcycle | ferry",Female,"Nienow LLC"
08-31-2000,05-Sep-2000,"Dhaka ; Bangladesh","ferry | airplane | motorcycle | train | subway",F,"Bahringer LLC"
03-27-2011,03-Apr-2011,"Ankara ; Turkey","airplane - bicycle - ferry - car",F,Rogahn-Crist
